"block","plot","com","pool","uind","fdiv","light","sp","div","h.slope"
"B1","B1.Xb11","ch|ed|qs|ss","X","B1.Xb11|i-07","D4","s","ed",4,10.421568627451
"B1","B1.Xb11","ch|ed|qs|ss","X","B1.Xb11|i-12","D4","s","ed",4,10.9460784313725
"B1","B1.Xb11","ch|ed|qs|ss","X","B1.Xb11|i-13","D4","s","ed",4,11.8075980392157
"B2","B2.Xb11","ch|ed|qs|ss","X","B2.Xb11|i-05","D4","s","ed",4,5.89583333333333
"B2","B2.Xb11","ch|ed|qs|ss","X","B2.Xb11|i-10","D4","s","ed",4,9.21813725490196
"B2","B2.Xb11","ch|ed|qs|ss","X","B2.Xb11|i-14","D4","s","ed",4,7.46446078431372
"B2","B2.Xb11","ch|ed|qs|ss","X","B2.Xb11|i-16","D4","s","ed",4,8.87622549019608
"B3","B3.Xb11","ch|ed|qs|ss","X","B3.Xb11|i-05","D4","s","ed",4,10.4558823529412
"B3","B3.Xb11","ch|ed|qs|ss","X","B3.Xb11|i-09","D4","s","ed",4,10.2916666666667
"B3","B3.Xb11","ch|ed|qs|ss","X","B3.Xb11|i-10","D4","s","ed",4,9.96323529411764
"B3","B3.Xb11","ch|ed|qs|ss","X","B3.Xb11|i-14","D4","s","ed",4,5.62254901960784
"B4","B4.Xb11","ch|ed|qs|ss","X","B4.Xb11|i-03","D4","s","ed",4,-3.04419889502762
"B4","B4.Xb11","ch|ed|qs|ss","X","B4.Xb11|i-07","D4","s","ed",4,6.88131868131868
"B4","B4.Xb11","ch|ed|qs|ss","X","B4.Xb11|i-08","D4","s","ed",4,6.98241758241758
"B4","B4.Xb11","ch|ed|qs|ss","X","B4.Xb11|i-15","D4","s","ed",4,4.45274725274725
"B1","B1.Za01","lg","Z","B1.Za01|i-01","D1","c","lg",1,1.48651960784314
"B1","B1.Za01","lg","Z","B1.Za01|i-02","D1","c","lg",1,1.8468137254902
"B1","B1.Za01","lg","Z","B1.Za01|i-03","D1","c","lg",1,0.926470588235294
"B1","B1.Za01","lg","Z","B1.Za01|i-04","D1","c","lg",1,1.32475490196078
"B1","B1.Za01","lg","Z","B1.Za01|i-05","D1","c","lg",1,-0.25
"B1","B1.Za01","lg","Z","B1.Za01|i-06","D1","c","lg",1,1.35416666666667
"B1","B1.Za01","lg","Z","B1.Za01|i-07","D1","c","lg",1,1.7953431372549
"B1","B1.Za01","lg","Z","B1.Za01|i-08","D1","c","lg",1,2.32352941176471
"B1","B1.Za01","lg","Z","B1.Za01|i-09","D1","c","lg",1,0.634803921568628
"B1","B1.Za01","lg","Z","B1.Za01|i-10","D1","c","lg",1,0.200000000000001
"B1","B1.Za01","lg","Z","B1.Za01|i-11","D1","c","lg",1,1.56985294117647
"B1","B1.Za01","lg","Z","B1.Za01|i-12","D1","c","lg",1,0.7
"B1","B1.Za01","lg","Z","B1.Za01|i-13","D1","c","lg",1,1
"B1","B1.Za01","lg","Z","B1.Za01|i-14","D1","c","lg",1,1.9656862745098
"B1","B1.Za01","lg","Z","B1.Za01|i-15","D1","c","lg",1,-1.45
"B1","B1.Za01","lg","Z","B1.Za01|i-16","D1","c","lg",1,2.45710784313725
"B2","B2.Za01","lg","Z","B2.Za01|i-01","D1","c","lg",1,1.30882352941176
"B2","B2.Za01","lg","Z","B2.Za01|i-02","D1","c","lg",1,2.62132352941176
"B2","B2.Za01","lg","Z","B2.Za01|i-03","D1","c","lg",1,0.862745098039215
"B2","B2.Za01","lg","Z","B2.Za01|i-04","D1","c","lg",1,1.15441176470588
"B2","B2.Za01","lg","Z","B2.Za01|i-05","D1","c","lg",1,1.60171568627451
"B2","B2.Za01","lg","Z","B2.Za01|i-06","D1","c","lg",1,2.5796568627451
"B2","B2.Za01","lg","Z","B2.Za01|i-07","D1","c","lg",1,1.46323529411765
"B2","B2.Za01","lg","Z","B2.Za01|i-08","D1","c","lg",1,0.645054945054945
"B2","B2.Za01","lg","Z","B2.Za01|i-09","D1","c","lg",1,1.70710784313725
"B2","B2.Za01","lg","Z","B2.Za01|i-10","D1","c","lg",1,1.6875
"B2","B2.Za01","lg","Z","B2.Za01|i-11","D1","c","lg",1,4.30269607843137
"B2","B2.Za01","lg","Z","B2.Za01|i-12","D1","c","lg",1,0.465686274509804
"B2","B2.Za01","lg","Z","B2.Za01|i-13","D1","c","lg",1,1.5
"B2","B2.Za01","lg","Z","B2.Za01|i-14","D1","c","lg",1,1.55054945054945
"B2","B2.Za01","lg","Z","B2.Za01|i-15","D1","c","lg",1,2.2218137254902
"B2","B2.Za01","lg","Z","B2.Za01|i-16","D1","c","lg",1,0.928571428571429
"B3","B3.Za01","lg","Z","B3.Za01|i-01","D1","c","lg",1,4.12867647058823
"B3","B3.Za01","lg","Z","B3.Za01|i-02","D1","c","lg",1,4.03063725490196
"B3","B3.Za01","lg","Z","B3.Za01|i-03","D1","c","lg",1,2.79656862745098
"B3","B3.Za01","lg","Z","B3.Za01|i-04","D1","c","lg",1,6.26593137254902
"B3","B3.Za01","lg","Z","B3.Za01|i-05","D1","c","lg",1,1.29289215686274
"B3","B3.Za01","lg","Z","B3.Za01|i-06","D1","c","lg",1,3.31862745098039
"B3","B3.Za01","lg","Z","B3.Za01|i-07","D1","c","lg",1,4.30759803921569
"B3","B3.Za01","lg","Z","B3.Za01|i-08","D1","c","lg",1,4.1078431372549
"B3","B3.Za01","lg","Z","B3.Za01|i-09","D1","c","lg",1,0.970588235294118
"B3","B3.Za01","lg","Z","B3.Za01|i-10","D1","c","lg",1,3.45
"B3","B3.Za01","lg","Z","B3.Za01|i-11","D1","c","lg",1,NA
"B3","B3.Za01","lg","Z","B3.Za01|i-12","D1","c","lg",1,4.31862745098039
"B3","B3.Za01","lg","Z","B3.Za01|i-13","D1","c","lg",1,3.09313725490196
"B3","B3.Za01","lg","Z","B3.Za01|i-14","D1","c","lg",1,NA
"B3","B3.Za01","lg","Z","B3.Za01|i-15","D1","c","lg",1,2.11519607843137
"B3","B3.Za01","lg","Z","B3.Za01|i-16","D1","c","lg",1,2.35
"B4","B4.Za01","lg","Z","B4.Za01|i-01","D1","c","lg",1,2.43296703296703
"B4","B4.Za01","lg","Z","B4.Za01|i-02","D1","c","lg",1,-7.69185074553426e-16
"B4","B4.Za01","lg","Z","B4.Za01|i-03","D1","c","lg",1,2.4010989010989
"B4","B4.Za01","lg","Z","B4.Za01|i-04","D1","c","lg",1,0.619780219780219
"B4","B4.Za01","lg","Z","B4.Za01|i-05","D1","c","lg",1,1.08791208791209
"B4","B4.Za01","lg","Z","B4.Za01|i-06","D1","c","lg",1,3.75
"B4","B4.Za01","lg","Z","B4.Za01|i-07","D1","c","lg",1,NA
"B4","B4.Za01","lg","Z","B4.Za01|i-08","D1","c","lg",1,2.35714285714286
"B4","B4.Za01","lg","Z","B4.Za01|i-09","D1","c","lg",1,2.51868131868132
"B4","B4.Za01","lg","Z","B4.Za01|i-10","D1","c","lg",1,2.41428571428571
"B4","B4.Za01","lg","Z","B4.Za01|i-11","D1","c","lg",1,4.55
"B4","B4.Za01","lg","Z","B4.Za01|i-12","D1","c","lg",1,2.5
"B4","B4.Za01","lg","Z","B4.Za01|i-13","D1","c","lg",1,1.25384615384615
"B4","B4.Za01","lg","Z","B4.Za01|i-14","D1","c","lg",1,1.6978021978022
"B4","B4.Za01","lg","Z","B4.Za01|i-15","D1","c","lg",1,2.86483516483516
"B4","B4.Za01","lg","Z","B4.Za01|i-16","D1","c","lg",1,1.13626373626374
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-01","D2","c","lg",2,1.10049019607843
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-03","D2","c","lg",2,4.31985294117647
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-04","D2","c","lg",2,1.47916666666667
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-06","D2","c","lg",2,3
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-08","D2","c","lg",2,3.66176470588235
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-09","D2","c","lg",2,2.71200980392157
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-11","D2","c","lg",2,2.32352941176471
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-14","D2","c","lg",2,1.65
"B1","B1.Za05","cm|lg","Z","B1.Za05|i-16","D2","c","lg",2,3.21936274509804
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-01","D2","c","lg",2,0.742647058823529
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-03","D2","c","lg",2,4.95
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-06","D2","c","lg",2,5.68872549019608
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-08","D2","c","lg",2,2.70098039215686
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-09","D2","c","lg",2,0.249999999999999
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-11","D2","c","lg",2,3.72058823529412
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-14","D2","c","lg",2,3.08088235294118
"B1","B1.Za06","cs|lg","Z","B1.Za06|i-16","D2","c","lg",2,3
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-01","D2","c","lg",2,3.25
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-03","D2","c","lg",2,1.59436274509804
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-06","D2","c","lg",2,-0.999999999999999
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-08","D2","c","lg",2,0.841911764705882
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-09","D2","c","lg",2,1.08088235294118
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-11","D2","c","lg",2,2.66053921568627
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-14","D2","c","lg",2,2.32843137254902
"B1","B1.Za07","lg|sm","Z","B1.Za07|i-16","D2","c","lg",2,2.67156862745098
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-01","D2","c","lg",2,0.250000000000001
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-02","D2","c","lg",2,1.99754901960784
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-04","D2","c","lg",2,2.81862745098039
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-05","D2","c","lg",2,1.26102941176471
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-10","D2","c","lg",2,1.88480392156863
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-11","D2","c","lg",2,1.34191176470588
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-14","D2","c","lg",2,1.34191176470588
"B2","B2.Za07","lg|sm","Z","B2.Za07|i-15","D2","c","lg",2,3.55882352941176
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-01","D2","c","lg",2,2.3
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-02","D2","c","lg",2,3.79411764705882
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-04","D2","c","lg",2,1.92401960784314
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-05","D2","c","lg",2,0.861519607843137
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-10","D2","c","lg",2,3.1
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-11","D2","c","lg",2,3.957594381036
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-14","D2","c","lg",2,3.05882352941176
"B3","B3.Za05","cm|lg","Z","B3.Za05|i-15","D2","c","lg",2,3.25122549019608
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-01","D2","c","lg",2,1.73897058823529
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-02","D2","c","lg",2,3
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-04","D2","c","lg",2,2.43382352941176
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-05","D2","c","lg",2,1.5
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-10","D2","c","lg",2,1.5
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-11","D2","c","lg",2,2.74754901960784
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-14","D2","c","lg",2,1.86274509803922
"B3","B3.Za06","cs|lg","Z","B3.Za06|i-15","D2","c","lg",2,2.51225490196078
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-03","D2","c","lg",2,4.38357843137255
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-06","D2","c","lg",2,2.9546568627451
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-07","D2","c","lg",2,0.620098039215686
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-08","D2","c","lg",2,0.743872549019608
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-09","D2","c","lg",2,1.6
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-12","D2","c","lg",2,4.75
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-13","D2","c","lg",2,3.23774509803921
"B3","B3.Za07","lg|sm","Z","B3.Za07|i-16","D2","c","lg",2,4.2218137254902
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-03","D2","c","lg",2,1
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-05","D2","c","lg",2,1.6989010989011
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-06","D2","c","lg",2,2.63076923076923
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-08","D2","c","lg",2,0.9
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-10","D2","c","lg",2,1.21428571428571
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-13","D2","c","lg",2,2.23516483516484
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-14","D2","c","lg",2,1.8
"B4","B4.Za05","cm|lg","Z","B4.Za05|i-16","D2","c","lg",2,2.4
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-01","D2","c","lg",2,3.1989010989011
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-02","D2","c","lg",2,2.75934065934066
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-04","D2","c","lg",2,3.24835164835165
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-07","D2","c","lg",2,3.6967032967033
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-09","D2","c","lg",2,0.307692307692308
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-11","D2","c","lg",2,-0.428571428571428
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-12","D2","c","lg",2,2.37032967032967
"B4","B4.Za06","cs|lg","Z","B4.Za06|i-15","D2","c","lg",2,0.19010989010989
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-03","D2","c","lg",2,2.1
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-05","D2","c","lg",2,1.25164835164835
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-06","D2","c","lg",2,1.42527472527473
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-08","D2","c","lg",2,0.910989010989011
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-10","D2","c","lg",2,0.526373626373626
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-13","D2","c","lg",2,0.521978021978022
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-14","D2","c","lg",2,1.38131868131868
"B4","B4.Za07","lg|sm","Z","B4.Za07|i-16","D2","c","lg",2,1.11538461538462
"B1","B1.Za11","cm|cs|lg|sm","Z","B1.Za11|i-02","D4","c","lg",4,2.375
"B1","B1.Za11","cm|cs|lg|sm","Z","B1.Za11|i-07","D4","c","lg",4,3.2671568627451
"B1","B1.Za11","cm|cs|lg|sm","Z","B1.Za11|i-12","D4","c","lg",4,-0.142857142857144
"B1","B1.Za11","cm|cs|lg|sm","Z","B1.Za11|i-13","D4","c","lg",4,NA
"B2","B2.Za11","cm|cs|lg|sm","Z","B2.Za11|i-01","D4","c","lg",4,-0.103296703296704
"B2","B2.Za11","cm|cs|lg|sm","Z","B2.Za11|i-02","D4","c","lg",4,0.514705882352941
"B2","B2.Za11","cm|cs|lg|sm","Z","B2.Za11|i-08","D4","c","lg",4,0.319852941176471
"B2","B2.Za11","cm|cs|lg|sm","Z","B2.Za11|i-11","D4","c","lg",4,2.5
"B3","B3.Za11","cm|cs|lg|sm","Z","B3.Za11|i-08","D4","c","lg",4,1.04166666666667
"B3","B3.Za11","cm|cs|lg|sm","Z","B3.Za11|i-11","D4","c","lg",4,1.38725490196078
"B3","B3.Za11","cm|cs|lg|sm","Z","B3.Za11|i-12","D4","c","lg",4,2.82598039215686
"B3","B3.Za11","cm|cs|lg|sm","Z","B3.Za11|i-15","D4","c","lg",4,2.04901960784314
"B4","B4.Za11","cm|cs|lg|sm","Z","B4.Za11|i-09","D4","c","lg",4,2.20659340659341
"B4","B4.Za11","cm|cs|lg|sm","Z","B4.Za11|i-11","D4","c","lg",4,3.49230769230769
"B4","B4.Za11","cm|cs|lg|sm","Z","B4.Za11|i-14","D4","c","lg",4,1.46263736263736
"B4","B4.Za11","cm|cs|lg|sm","Z","B4.Za11|i-16","D4","c","lg",4,1.30989010989011
"B1","B1.Zb01","lg","Z","B1.Zb01|i-01","D1","s","lg",1,2.02573529411765
"B1","B1.Zb01","lg","Z","B1.Zb01|i-02","D1","s","lg",1,1.49019607843137
"B1","B1.Zb01","lg","Z","B1.Zb01|i-03","D1","s","lg",1,0.964460784313725
"B1","B1.Zb01","lg","Z","B1.Zb01|i-04","D1","s","lg",1,1.23774509803922
"B1","B1.Zb01","lg","Z","B1.Zb01|i-05","D1","s","lg",1,1.92647058823529
"B1","B1.Zb01","lg","Z","B1.Zb01|i-06","D1","s","lg",1,2.02328431372549
"B1","B1.Zb01","lg","Z","B1.Zb01|i-07","D1","s","lg",1,1.26225490196078
"B1","B1.Zb01","lg","Z","B1.Zb01|i-08","D1","s","lg",1,2.04779411764706
"B1","B1.Zb01","lg","Z","B1.Zb01|i-09","D1","s","lg",1,2.8578431372549
"B1","B1.Zb01","lg","Z","B1.Zb01|i-10","D1","s","lg",1,2.37254901960784
"B1","B1.Zb01","lg","Z","B1.Zb01|i-11","D1","s","lg",1,3.82720588235294
"B1","B1.Zb01","lg","Z","B1.Zb01|i-12","D1","s","lg",1,1.59558823529412
"B1","B1.Zb01","lg","Z","B1.Zb01|i-13","D1","s","lg",1,2.2046568627451
"B1","B1.Zb01","lg","Z","B1.Zb01|i-14","D1","s","lg",1,2.84191176470588
"B1","B1.Zb01","lg","Z","B1.Zb01|i-15","D1","s","lg",1,2.28063725490196
"B1","B1.Zb01","lg","Z","B1.Zb01|i-16","D1","s","lg",1,3.66421568627451
"B2","B2.Zb01","lg","Z","B2.Zb01|i-01","D1","s","lg",1,2.75367647058823
"B2","B2.Zb01","lg","Z","B2.Zb01|i-02","D1","s","lg",1,1.81740196078431
"B2","B2.Zb01","lg","Z","B2.Zb01|i-03","D1","s","lg",1,4.62990196078431
"B2","B2.Zb01","lg","Z","B2.Zb01|i-04","D1","s","lg",1,1.06617647058824
"B2","B2.Zb01","lg","Z","B2.Zb01|i-05","D1","s","lg",1,1.91544117647059
"B2","B2.Zb01","lg","Z","B2.Zb01|i-06","D1","s","lg",1,3.01225490196078
"B2","B2.Zb01","lg","Z","B2.Zb01|i-07","D1","s","lg",1,1.59803921568628
"B2","B2.Zb01","lg","Z","B2.Zb01|i-08","D1","s","lg",1,1.56985294117647
"B2","B2.Zb01","lg","Z","B2.Zb01|i-09","D1","s","lg",1,0.805147058823529
"B2","B2.Zb01","lg","Z","B2.Zb01|i-10","D1","s","lg",1,2.77450980392157
"B2","B2.Zb01","lg","Z","B2.Zb01|i-11","D1","s","lg",1,2.05882352941176
"B2","B2.Zb01","lg","Z","B2.Zb01|i-12","D1","s","lg",1,2.22426470588235
"B2","B2.Zb01","lg","Z","B2.Zb01|i-13","D1","s","lg",1,2.10416666666667
"B2","B2.Zb01","lg","Z","B2.Zb01|i-14","D1","s","lg",1,1.87009803921569
"B2","B2.Zb01","lg","Z","B2.Zb01|i-15","D1","s","lg",1,3.01960784313725
"B2","B2.Zb01","lg","Z","B2.Zb01|i-16","D1","s","lg",1,1.09313725490196
"B3","B3.Zb01","lg","Z","B3.Zb01|i-01","D1","s","lg",1,2.11642156862745
"B3","B3.Zb01","lg","Z","B3.Zb01|i-02","D1","s","lg",1,3.36764705882353
"B3","B3.Zb01","lg","Z","B3.Zb01|i-03","D1","s","lg",1,4.36274509803922
"B3","B3.Zb01","lg","Z","B3.Zb01|i-04","D1","s","lg",1,3.06127450980392
"B3","B3.Zb01","lg","Z","B3.Zb01|i-05","D1","s","lg",1,2.60416666666667
"B3","B3.Zb01","lg","Z","B3.Zb01|i-06","D1","s","lg",1,3.11397058823529
"B3","B3.Zb01","lg","Z","B3.Zb01|i-07","D1","s","lg",1,2.73161764705882
"B3","B3.Zb01","lg","Z","B3.Zb01|i-08","D1","s","lg",1,3.69607843137255
"B3","B3.Zb01","lg","Z","B3.Zb01|i-09","D1","s","lg",1,2.91911764705882
"B3","B3.Zb01","lg","Z","B3.Zb01|i-10","D1","s","lg",1,1.70220588235294
"B3","B3.Zb01","lg","Z","B3.Zb01|i-11","D1","s","lg",1,2.67892156862745
"B3","B3.Zb01","lg","Z","B3.Zb01|i-12","D1","s","lg",1,4.19485294117647
"B3","B3.Zb01","lg","Z","B3.Zb01|i-13","D1","s","lg",1,2.7046568627451
"B3","B3.Zb01","lg","Z","B3.Zb01|i-14","D1","s","lg",1,NA
"B3","B3.Zb01","lg","Z","B3.Zb01|i-15","D1","s","lg",1,2.67156862745098
"B3","B3.Zb01","lg","Z","B3.Zb01|i-16","D1","s","lg",1,2.63235294117647
"B4","B4.Zb01","lg","Z","B4.Zb01|i-01","D1","s","lg",1,0.816483516483517
"B4","B4.Zb01","lg","Z","B4.Zb01|i-02","D1","s","lg",1,0.769230769230769
"B4","B4.Zb01","lg","Z","B4.Zb01|i-03","D1","s","lg",1,0.418681318681319
"B4","B4.Zb01","lg","Z","B4.Zb01|i-04","D1","s","lg",1,1.11318681318681
"B4","B4.Zb01","lg","Z","B4.Zb01|i-05","D1","s","lg",1,0.721978021978022
"B4","B4.Zb01","lg","Z","B4.Zb01|i-06","D1","s","lg",1,1.0043956043956
"B4","B4.Zb01","lg","Z","B4.Zb01|i-07","D1","s","lg",1,0.894505494505494
"B4","B4.Zb01","lg","Z","B4.Zb01|i-08","D1","s","lg",1,0.442857142857142
"B4","B4.Zb01","lg","Z","B4.Zb01|i-09","D1","s","lg",1,0.34065934065934
"B4","B4.Zb01","lg","Z","B4.Zb01|i-10","D1","s","lg",1,0.454945054945055
"B4","B4.Zb01","lg","Z","B4.Zb01|i-11","D1","s","lg",1,0.679120879120879
"B4","B4.Zb01","lg","Z","B4.Zb01|i-12","D1","s","lg",1,1.48791208791209
"B4","B4.Zb01","lg","Z","B4.Zb01|i-13","D1","s","lg",1,1.43516483516484
"B4","B4.Zb01","lg","Z","B4.Zb01|i-14","D1","s","lg",1,3.60659340659341
"B4","B4.Zb01","lg","Z","B4.Zb01|i-15","D1","s","lg",1,0.397058823529412
"B4","B4.Zb01","lg","Z","B4.Zb01|i-16","D1","s","lg",1,0.631868131868132
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-01","D2","s","lg",2,1.72549019607843
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-03","D2","s","lg",2,2.83088235294118
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-06","D2","s","lg",2,2.20955882352941
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-08","D2","s","lg",2,2.20955882352941
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-09","D2","s","lg",2,1.06004901960784
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-11","D2","s","lg",2,2.37745098039216
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-14","D2","s","lg",2,1.05759803921569
"B1","B1.Zb05","cm|lg","Z","B1.Zb05|i-16","D2","s","lg",2,2.61764705882353
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-01","D2","s","lg",2,1.8125
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-03","D2","s","lg",2,0.807598039215686
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-06","D2","s","lg",2,2.98039215686274
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-08","D2","s","lg",2,2.03063725490196
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-09","D2","s","lg",2,2
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-11","D2","s","lg",2,2.33333333333333
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-14","D2","s","lg",2,NA
"B1","B1.Zb06","cs|lg","Z","B1.Zb06|i-16","D2","s","lg",2,1.80759803921569
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-01","D2","s","lg",2,1.48529411764706
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-03","D2","s","lg",2,1.92156862745098
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-06","D2","s","lg",2,1.13970588235294
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-08","D2","s","lg",2,1.27205882352941
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-09","D2","s","lg",2,1.78308823529412
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-11","D2","s","lg",2,0.649509803921569
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-14","D2","s","lg",2,1.34803921568627
"B1","B1.Zb07","lg|sm","Z","B1.Zb07|i-16","D2","s","lg",2,2.19240196078431
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-03","D2","s","lg",2,3.42892156862745
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-06","D2","s","lg",2,1.79166666666667
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-07","D2","s","lg",2,1.95833333333333
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-08","D2","s","lg",2,2.89583333333333
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-09","D2","s","lg",2,3.4031862745098
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-12","D2","s","lg",2,1.85539215686274
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-13","D2","s","lg",2,4.57598039215686
"B2","B2.Zb05","cm|lg","Z","B2.Zb05|i-16","D2","s","lg",2,1.35539215686275
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-01","D2","s","lg",2,2.32107843137255
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-02","D2","s","lg",2,0.644607843137255
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-04","D2","s","lg",2,1.56617647058824
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-05","D2","s","lg",2,3.10171568627451
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-10","D2","s","lg",2,3.69852941176471
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-11","D2","s","lg",2,2.21200980392157
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-14","D2","s","lg",2,2.81617647058824
"B2","B2.Zb06","cs|lg","Z","B2.Zb06|i-15","D2","s","lg",2,1.11208791208791
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-01","D2","s","lg",2,0.66421568627451
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-02","D2","s","lg",2,1.5
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-04","D2","s","lg",2,0.980392156862745
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-05","D2","s","lg",2,0.912990196078432
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-10","D2","s","lg",2,0.982843137254902
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-11","D2","s","lg",2,0.268382352941177
"B2","B2.Zb07","lg|sm","Z","B2.Zb07|i-14","D2","s","lg",2,0.401960784313726
